wavelength,spectrum,spectrum_dusty
12925.0,0.00019193971885152878,0.00015227501807728826
12975.0,0.00019221000130809461,0.00015268454172649848
13025.0,0.0001898519240607801,0.00015102888596949427
13075.0,0.00018943757710964472,0.0001508919695137327
13125.0,0.0001866244758895014,0.0001488634603731602
13175.0,0.00018537983402954739,0.00014806297595631847
13225.0,0.00018491363898507566,0.00014787494013540286
13275.0,0.00018188024122735484,0.0001456560208656547
13325.0,0.00018178884111900136,0.00014576142169523665
13375.0,0.00017966519545192347,0.00014425806720699464
13425.0,0.0001796622847522604,0.0001444326920615612
13475.0,0.0001780956340031043,0.00014336560403331158
13525.0,0.00017705351359027812,0.00014271196503020547
13575.0,0.0001742136560465328,0.0001406245177576804
13625.0,0.0001731872350133213,0.00013998150581084805
13675.0,0.0001726677119353991,0.00013974069695990243
13725.0,0.00017202513461322402,0.00013940209296721
13775.0,0.0001708139308000555,0.00013860519918840804
13825.0,0.00017007456181358075,0.00013818612285693293
13875.0,0.0001682942871747415,0.0001369293238085573
13925.0,0.00016786964727951375,0.00013675982692706341
13975.0,0.0001670248288047037,0.00013625227841015881
14025.0,0.00016447530861503327,0.00013436481950147603
14075.0,0.00016478151897609568,0.00013478213028827936
14125.0,0.00016268463373632285,0.00013325399714514524
14175.0,0.00016297707539997933,0.00013365883484435168
14225.0,0.00016024937318026463,0.00013161126587243828
14275.0,0.0001583467919174765,0.0001302287153831534
14325.0,0.00015950464742783054,0.00013133438177889413
14375.0,0.00015943635293308797,0.00013144317831506188
14425.0,0.00015530712434529302,0.000128234082537364
14475.0,0.00015731420640199159,0.00013003446651501264
14525.0,0.00015487437722685283,0.00012819736440868796
14570.0,0.00015490957873126376,0.00012836793423591205
14620.0,0.0001540166976340383,0.00012779255121503737
14675.0,0.00015354376754546001,0.00012757576107199695
14725.0,0.0001513132537744056,0.00012589486769992736
14775.0,0.0001511260748943764,0.00012589315902623778
14825.0,0.000150614273358491,0.00012562236151994228
14875.0,0.0001488728402998424,0.00012433408160386476
14925.0,0.00015035483707998102,0.00012570852079154513
14975.0,0.00014836113681367412,0.00012420654261829854
15025.0,0.00014668175839895354,0.00012296074838897834
15075.0,0.00014517529402392946,0.00012185471599075937
15125.0,0.0001464925477615154,0.00012309199368562223
15175.0,0.00014609458297469422,0.00012290416291923183
15225.0,0.00014522179275152915,0.00012231934642972474
15275.0,0.0001446965165217422,0.00012202192633793922
15325.0,0.00014362191165444345,0.0001212644710558144
15375.0,0.00014394428934729646,0.00012167225208365665
15425.0,0.00014254784315118172,0.00012064118695236106
15475.0,0.00014286342964457585,0.00012104194996526048
15525.0,0.00014113327259456201,0.00011972623522162512
15575.0,0.00013765140953272428,0.00011693531077739189
15625.0,0.00014040102480679403,0.00011937723690184869
15675.0,0.00013778586162468498,0.00011730749597877504
15725.0,0.00013748508301980884,0.00011718256446890934
15775.0,0.0001337898647159556,0.00011419256007077228
15825.0,0.0001350767468545867,0.00011540290304083204
15875.0,0.0001307961926146283,0.00011190775558047236
15925.0,0.00013428669340979083,0.00011498190803324895
15975.0,0.00013339779575305337,0.00011435094049704911
16050.0,0.00013283000852519304,0.00011405081991747406
16150.0,0.00013048687592712515,0.00011229757669790555
16250.0,0.00012995485208275114,0.00011207638488158403
16350.0,0.00012868889370568494,0.00011122441673495882
16450.0,0.00012378411624171774,0.00010725186691763758
16550.0,0.00012487390676406353,0.00010839941863634575
16650.0,0.00012182469847082726,0.00010599294107634582
16750.0,0.00011947742838789278,0.00010417879929999755
16850.0,0.00011548386729034081,0.00010093482087399461
16950.0,0.0001164427343735704,0.00010195474072703514
17050.0,0.00011284911584708944,9.903370226960338e-05
17150.0,0.00011154558428035633,9.808541694572588e-05
17250.0,0.00010861907095733609,9.57204784760847e-05
17350.0,0.00010473849402221556,9.251337278255561e-05
17450.0,0.0001045734125951541,9.253246646446666e-05
17550.0,0.00010268525876303335,9.104355178647319e-05
17650.0,0.00010102913039481246,8.974901232539595e-05
17750.0,9.877520793485747e-05,8.792291657719522e-05
17850.0,9.726874420122181e-05,8.674423878318483e-05
17950.0,9.54426575067106e-05,8.527584573082551e-05
18050.0,9.326524385280048e-05,8.349021177002562e-05
18150.0,9.061715050240872e-05,8.12790008628991e-05
18250.0,8.968337561984636e-05,8.057291712371542e-05
18350.0,8.837542456725953e-05,7.952982032161191e-05
18450.0,8.635179013685011e-05,7.784422917049277e-05
18550.0,8.526470469106279e-05,7.698325439661473e-05
18650.0,8.308445537310367e-05,7.51439402638142e-05
18750.0,8.028460359330216e-05,7.274655151166713e-05
18850.0,8.061517096591788e-05,7.313676474701155e-05
18950.0,7.788411468228345e-05,7.079588162354691e-05
19050.0,7.814230671764661e-05,7.112594664863235e-05
19150.0,7.653820735247944e-05,6.979727515373387e-05
19250.0,7.532165189614753e-05,6.881338193753347e-05
19350.0,7.33968269884464e-05,6.719636763932535e-05
19450.0,7.112061258601342e-05,6.525888608363187e-05
19550.0,7.11713112123749e-05,6.541657683537601e-05
19650.0,6.996787879379207e-05,6.444116996589179e-05
19750.0,6.856142619316982e-05,6.32784027497952e-05
19850.0,6.761813735572548e-05,6.252958603155496e-05
19950.0,6.652953149109117e-05,6.164525220542999e-05
20050.0,6.592023369273584e-05,6.118914330138157e-05
20150.0,6.499863122987047e-05,6.0446439535827064e-05
20250.0,6.340662101274586e-05,5.908964834798227e-05
20350.0,6.218054918497067e-05,5.806091695203439e-05
20450.0,6.182138846885885e-05,5.781798290709823e-05
20550.0,6.068490475614929e-05,5.68621499230446e-05
20650.0,5.950319993678712e-05,5.586075736499439e-05
20750.0,5.868550516044583e-05,5.518905479614068e-05
20850.0,5.7781873605912946e-05,5.4435373434504514e-05
20950.0,5.659933276880925e-05,5.3421570095013e-05
21050.0,5.612633965671554e-05,5.30566088057226e-05
21150.0,5.510677089314329e-05,5.2186764152521646e-05
21250.0,5.422868249305401e-05,5.1444740578677936e-05
21350.0,5.3588998896040084e-05,5.0919253795425415e-05
21450.0,5.271773589080335e-05,5.017717776766979e-05
21550.0,5.186165548858412e-05,4.9446657025079823e-05
21650.0,5.030132202453936e-05,4.806100082353523e-05
21750.0,4.9960083373619765e-05,4.78024938631231e-05
21850.0,4.928891506951963e-05,4.723619252879306e-05
21950.0,4.8700534968494855e-05,4.6744930681840275e-05
22050.0,4.758880164216693e-05,4.576464676143338e-05
22150.0,4.724415797867699e-05,4.549651820508818e-05
22250.0,4.623863172546799e-05,4.461049443354512e-05
22350.0,4.559750946521383e-05,4.406186621030257e-05
22450.0,4.494511537208022e-05,4.350073281385717e-05
22550.0,4.427981618751179e-05,4.292593924659893e-05
22650.0,4.347768792598624e-05,4.222126367796805e-05
22750.0,4.303942758373124e-05,4.185585607594667e-05
22850.0,4.219862120126727e-05,4.1111036201352164e-05
22950.0,3.7306155533497484e-05,3.6555111818541715e-05
23050.0,3.9089513760978934e-05,3.827203688674178e-05
23150.0,3.86787241220302e-05,3.79250059018256e-05
23250.0,3.4413063527883296e-05,3.394158599335982e-05
23350.0,3.628559713081177e-05,3.574399515473104e-05
23450.0,3.5985265815876934e-05,3.549631877623864e-05
23550.0,3.213755298765058e-05,3.1892446778909915e-05
23650.0,3.4106754356002504e-05,3.3788726530728024e-05
23750.0,3.371124662041086e-05,3.3447296251950163e-05
23850.0,3.0548843239864165e-05,3.0480075877090977e-05
23950.0,3.209479179118405e-05,3.197750945928682e-05
24050.0,3.210629722644877e-05,3.2019212135263924e-05
24150.0,2.9513706318637272e-05,2.9583410301171176e-05
24250.0,3.0528834598809784e-05,3.057814228320033e-05
24350.0,3.0485564898009213e-05,3.05658255039539e-05
24450.0,2.8852954531937667e-05,2.9036946897809268e-05
24550.0,2.874548147221807e-05,2.896104137254812e-05
24650.0,2.9423297007253494e-05,2.9635202842798097e-05
24750.0,2.838335836501195e-05,2.8666939589474963e-05
24850.0,2.7086757679404048e-05,2.7450916594738087e-05
24950.0,2.7544681137557767e-05,2.7913964499709258e-05
25050.0,2.8012676508050526e-05,2.8387365960191995e-05
25150.0,2.619174858956262e-05,2.666419084054465e-05
25250.0,2.682182359174417e-05,2.729265854606548e-05
25350.0,2.68821597797697e-05,2.7374109275095865e-05
25450.0,2.6232780965427268e-05,2.6772017530713786e-05
25550.0,2.590724447474151e-05,2.648059118504571e-05
25650.0,2.58809589194301e-05,2.6477480011644186e-05
25750.0,2.5954920695712923e-05,2.657121452409069e-05
25850.0,2.4798767869524498e-05,2.5476950657483183e-05
25950.0,2.507745463155665e-05,2.5766921891190235e-05
26050.0,2.501670769555945e-05,2.5728860134356858e-05
26150.0,2.4434503728496103e-05,2.5185868955196857e-05
26250.0,2.3918565865156145e-05,2.4705996743187754e-05
26350.0,2.4069561269926565e-05,2.4871670306689687e-05
26450.0,2.383539093238832e-05,2.4663656651769896e-05
26550.0,2.3366233251717863e-05,2.4226951916933412e-05
26650.0,2.2949765898445824e-05,2.384137154539863e-05
26750.0,2.312537197539325e-05,2.4030768917531736e-05
26850.0,2.291757219712002e-05,2.3846998429883436e-05
26950.0,2.2426045891512184e-05,2.338633989682008e-05
27050.0,2.239551467065515e-05,2.3374136575329205e-05
27150.0,2.212155747236904e-05,2.3124439086476885e-05
27250.0,2.1961206665337237e-05,2.298508189313354e-05
27350.0,2.151139135565187e-05,2.2562934430955798e-05
27450.0,2.140914589085254e-05,2.2479989348917057e-05
27550.0,2.1111074824578864e-05,2.22051405993972e-05
27650.0,2.089380062916054e-05,2.2008488936542885e-05
27750.0,2.060531879856982e-05,2.1741630262711518e-05
27850.0,2.04568123187231e-05,2.1612003746266483e-05
27950.0,2.032694076819178e-05,2.1500854639133813e-05
28050.0,2.0050699935666158e-05,2.1245683753316035e-05
28150.0,1.976332129784643e-05,2.097922248036555e-05
28250.0,1.9587741189976813e-05,2.082213097399749e-05
28350.0,1.9443748940188492e-05,2.069575709694643e-05
28450.0,1.918017376668425e-05,2.0451365905560616e-05
28550.0,1.8939886551640236e-05,2.022942517723342e-05
28650.0,1.8689262894329302e-05,1.9997761835999178e-05
28750.0,1.8395855531611926e-05,1.9723814970653287e-05
28850.0,1.8296729089527137e-05,1.9641156756664842e-05
28950.0,1.8104906967879022e-05,1.946718448289509e-05
29050.0,1.788427741556384e-05,1.9264344584073095e-05
29150.0,1.7718522837019798e-05,1.9115840332449773e-05
29250.0,1.741969257932461e-05,1.88360237188039e-05
29350.0,1.729721526638629e-05,1.873030101332938e-05
29450.0,1.7012383785419324e-05,1.846467327132344e-05
29550.0,1.6849434621227738e-05,1.831990704393743e-05
29650.0,1.666724503427843e-05,1.815567993649565e-05
29750.0,1.6486795119200022e-05,1.799534350643154e-05
29850.0,1.6290382871353855e-05,1.781873441445839e-05
29950.0,1.6093779654919838e-05,1.7642130180254392e-05
30050.0,1.5891588931593777e-05,1.7460987192932698e-05
30150.0,1.572417605685194e-05,1.7313997802217402e-05
30250.0,1.5515048390063867e-05,1.7127437335678214e-05
30350.0,1.5196678579338114e-05,1.683391523664205e-05
30450.0,1.512742319120631e-05,1.6788102069438604e-05
30550.0,1.4972226395613834e-05,1.666171569531606e-05
30650.0,1.4794739767818645e-05,1.6514924158480124e-05
30750.0,1.4651296127508242e-05,1.6401585784084892e-05
30850.0,1.4450074550216907e-05,1.6238093756453433e-05
30950.0,1.4283304859415824e-05,1.610928501885029e-05
31050.0,1.4148888354074768e-05,1.6006431489424376e-05
31150.0,1.3914607317394268e-05,1.5824884994621094e-05
31250.0,1.380654658520956e-05,1.576884683969758e-05
31350.0,1.3656691041826398e-05,1.5677359455921787e-05
31450.0,1.3497084066743648e-05,1.560334945365366e-05
31550.0,1.3314552339640649e-05,1.5505290596074664e-05
31650.0,1.3170661586371103e-05,1.546649768708493e-05
31750.0,1.3031768443335906e-05,1.5481728177663597e-05
31850.0,1.2878521254597382e-05,1.5480626778650825e-05
31950.0,1.2744061215778559e-05,1.55688881735349e-05
32100.0,1.2513921078026823e-05,1.5919016206558666e-05
32300.0,1.22341516705681e-05,1.7069206857627726e-05
32500.0,1.1955722027926224e-05,1.8998061760583457e-05
32700.0,1.1681741537050028e-05,2.9209613237491783e-05
32900.0,1.1358980104529381e-05,3.8030435596874164e-05
33100.0,1.115244608230324e-05,4.490991834983392e-05
33300.0,1.0905847334707366e-05,3.0036559178898225e-05
33500.0,1.0687031138775882e-05,1.921031051601988e-05
33700.0,1.0444298882950092e-05,1.571535661655376e-05
33900.0,1.0202520591428378e-05,1.4131974130906379e-05
34100.0,9.974834342555695e-06,1.3084967103033124e-05
34300.0,9.784536351764066e-06,1.2489145646041155e-05
34500.0,9.582324281254487e-06,1.2009491067715047e-05
34700.0,9.372012844157815e-06,1.1592360031710064e-05
34900.0,9.174465359113807e-06,1.1271252904197717e-05
35100.0,8.984455657792294e-06,1.0984556687527554e-05
35300.0,8.780304113203928e-06,1.070535267810872e-05
35500.0,8.609052687930197e-06,1.0479605418994111e-05
35700.0,8.42055527315494e-06,1.0242838455871069e-05
35900.0,8.24607442208101e-06,1.0030069636531009e-05
36100.0,8.08749102164227e-06,9.840996599599023e-06
36300.0,7.923117744940881e-06,9.650457398305349e-06
36500.0,7.740324044623224e-06,9.44679926077661e-06
36700.0,7.585489512822009e-06,9.273060492014068e-06
36900.0,7.404979423168642e-06,9.077087957451464e-06
37100.0,7.25545701125907e-06,8.914258262501333e-06
37300.0,7.1209363577391205e-06,8.767885612160811e-06
37500.0,6.933808344289848e-06,8.570927650416285e-06
37700.0,6.854531035953556e-06,8.482537638542447e-06
37900.0,6.717610816669844e-06,8.33815517944766e-06
38100.0,6.5896262736285724e-06,8.20343286916409e-06
38300.0,6.471704160009045e-06,8.079801574435627e-06
38500.0,6.356029807150682e-06,7.959190924345677e-06
38700.0,6.2217381532352175e-06,7.820374092739536e-06
38900.0,6.10215603443602e-06,7.697575983899242e-06
39100.0,5.985954039090426e-06,7.578397444923591e-06
39300.0,5.882015517866213e-06,7.4717292362422494e-06
39500.0,5.757412032239247e-06,7.344715078127254e-06
39700.0,5.657358213189656e-06,7.243244495246507e-06
39900.0,5.5271105456248355e-06,7.111774246271473e-06
40100.0,5.431948949911128e-06,7.015632703663706e-06
40300.0,5.338647169603667e-06,6.921873391389446e-06
40500.0,5.218421981805991e-06,6.801506008092971e-06
40700.0,5.144570671631407e-06,6.7278448643583935e-06
40900.0,5.052791444017511e-06,6.636310408419977e-06
41100.0,4.962328560758773e-06,6.547140583431053e-06
41300.0,4.873079125361545e-06,6.459282089331548e-06
41500.0,4.774616761824463e-06,6.362060984435888e-06
41700.0,4.6737711099514155e-06,6.262432086642549e-06
41900.0,4.59397521179027e-06,6.185116670476814e-06
42100.0,4.50080735199994e-06,6.094382241839991e-06
42300.0,4.434976102447157e-06,6.031269715536282e-06
42500.0,4.340875066905634e-06,5.939963473583396e-06
42700.0,4.2665668721177664e-06,5.869111228033567e-06
42900.0,4.037735501355971e-06,5.643743612429655e-06
43100.0,3.845393106968917e-06,5.455152718139552e-06
43300.0,3.859606954045971e-06,5.473291108165255e-06
43500.0,3.6472404798912523e-06,5.265632723273517e-06
43700.0,3.550477961409228e-06,5.173592262655584e-06
43900.0,3.487355349947101e-06,5.115536784821995e-06
44100.0,3.290625147720028e-06,4.9240442252534335e-06
44300.0,3.2679451608811332e-06,4.907745235739036e-06
44500.0,3.192505703179056e-06,4.838716363113256e-06
44700.0,3.0358700275846283e-06,4.689143774286832e-06
44900.0,3.064098308210576e-06,4.724359765055497e-06
45100.0,2.976980450404673e-06,4.644689704460557e-06
45300.0,2.857627239464633e-06,4.5326796134029584e-06
45500.0,2.8626570843431893e-06,4.5465785168057285e-06
45700.0,2.826181572409584e-06,4.518752982890863e-06
45900.0,2.69549817307886e-06,4.398154280840915e-06
46100.0,2.7262906718077583e-06,4.438879179849474e-06
46300.0,2.6617551560231266e-06,4.385318473571765e-06
46500.0,2.6205608995174377e-06,4.355070708700298e-06
46700.0,2.599380817723972e-06,4.346113863862939e-06
46900.0,2.5633281247243233e-06,4.322662165870083e-06
47100.0,2.5073187984985584e-06,4.280595336030144e-06
47300.0,2.5197296964577954e-06,4.307963206733042e-06
47500.0,2.4659112675967655e-06,4.2697737146324925e-06
47700.0,2.432607205258677e-06,4.253241087558779e-06
47900.0,2.3975197620005788e-06,4.235232708965566e-06
48100.0,2.34399887486112e-06,4.201023077663522e-06
48300.0,2.3607504570166926e-06,4.236703703438683e-06
48500.0,2.310825918200784e-06,4.210881413302677e-06
48700.0,2.2651687263245133e-06,4.189157678721017e-06
48900.0,2.245543709697081e-06,4.197342593362318e-06
49100.0,2.2054546556506605e-06,4.185979293437844e-06
49300.0,2.1780699648164164e-06,4.190898262010604e-06
49500.0,2.1449510997950158e-06,4.193571586145589e-06
49700.0,2.1292663022645394e-06,4.215789587414911e-06
49900.0,2.092803691008418e-06,4.227472580116523e-06
50100.0,2.077133712056127e-06,4.25911444508869e-06
50300.0,2.0486339167369483e-06,4.297246812010255e-06
50500.0,2.001260625839989e-06,4.317603721941552e-06
50700.0,1.979689109093693e-06,4.385027537462622e-06
50900.0,1.959241241818043e-06,4.466924829637731e-06
51100.0,1.9207124788470273e-06,4.547771404965024e-06
51300.0,1.8983128273605139e-06,4.698485267671933e-06
51500.0,1.874750880508239e-06,4.845273674520018e-06
51700.0,1.8724005850912728e-06,5.125452278256952e-06
51900.0,1.8340724081374317e-06,5.377885910282411e-06
52100.0,1.811065411411247e-06,5.686670395510759e-06
52300.0,1.7835120926197215e-06,6.030973112210354e-06
52500.0,1.771351870148456e-06,6.351283097166912e-06
52700.0,1.7690072562072793e-06,6.375981256015214e-06
52900.0,1.7186559193411402e-06,6.35213357107321e-06
53100.0,1.697034873734831e-06,6.163190693382642e-06
53300.0,1.684740689970616e-06,5.882647944256227e-06
53500.0,1.6642164788724642e-06,5.616985954324397e-06
53700.0,1.6458715293361098e-06,5.433387653668271e-06
53900.0,1.628732770895736e-06,5.2533348871071355e-06
54100.0,1.608442443156812e-06,5.173447993533981e-06
54300.0,1.5791979247188169e-06,5.11880950744744e-06
54500.0,1.5726865552960137e-06,5.113698376788848e-06
54700.0,1.5473342189089867e-06,5.168604972705502e-06
54900.0,1.5308593480416278e-06,5.2311276473057135e-06
55100.0,1.5095193962922104e-06,5.374177706099809e-06
55300.0,1.5142113033286349e-06,5.569458058930447e-06
55500.0,1.472605893406283e-06,5.75075126547104e-06
55700.0,1.4732480905121874e-06,6.110595136564085e-06
55900.0,1.449264612052495e-06,6.440572368846875e-06
56100.0,1.4394428871875439e-06,6.9293685348556436e-06
56300.0,1.4093248822349287e-06,7.489837289234853e-06
56500.0,1.404262530522323e-06,8.059839293140012e-06
56700.0,1.3861505785389097e-06,8.475773210027293e-06
56900.0,1.3607395442329042e-06,8.87815173502335e-06
57100.0,1.356527913079821e-06,9.033913932225806e-06
57300.0,1.3403305656232504e-06,8.78552466907176e-06
57500.0,1.3249968174275007e-06,8.541038116524407e-06
57700.0,1.3064923614590195e-06,8.232460288572506e-06
57900.0,1.3013910026359959e-06,7.925246223030696e-06
58100.0,1.278283712333573e-06,7.629734660367213e-06
58300.0,1.2678048657485325e-06,7.580320249736417e-06
58500.0,1.2544452684783586e-06,7.528408156132189e-06
58700.0,1.2348387839768026e-06,7.584970285622203e-06
58900.0,1.2221391754001289e-06,7.786067085054457e-06
59100.0,1.206600778066964e-06,7.981290518705376e-06
59300.0,1.1975155539454274e-06,8.395159229500302e-06
59500.0,1.1811725751110786e-06,8.887540940075182e-06
59700.0,1.172026371633987e-06,9.380152204448635e-06
59900.0,1.1584852043929802e-06,1.0318070444115673e-05
60100.0,1.1457610023804625e-06,1.1243979908883619e-05
60300.0,1.1324202502948057e-06,1.2356502063400133e-05
60500.0,1.116013688285699e-06,1.4245049828027062e-05
60700.0,1.1042726705348034e-06,1.61129543120001e-05
60900.0,1.0914892168934668e-06,1.8806388855327023e-05
61100.0,1.0773429785869234e-06,2.249669197171985e-05
61300.0,1.0675085659485587e-06,2.6142663456663016e-05
61500.0,1.0562942039087857e-06,3.095887226327215e-05
61700.0,1.0469274131058977e-06,3.652168074723626e-05
61900.0,1.0347137846080939e-06,4.2009119210867025e-05
62100.0,1.024340762072544e-06,4.283527715814769e-05
62300.0,1.0102855105383392e-06,4.250562941121398e-05
62500.0,9.967959028825383e-07,4.217972414078807e-05
62700.0,9.86385636724671e-07,3.746771517363264e-05
62900.0,9.755694040476452e-07,3.2329233444416956e-05
63100.0,9.640039474659535e-07,2.7254176489920982e-05
63300.0,9.561620217737979e-07,2.406949513754591e-05
63500.0,9.438574889641802e-07,2.0919789725246122e-05
63700.0,9.361309707501226e-07,1.7981135105257463e-05
63900.0,9.222086220055171e-07,1.6571396053250963e-05
64200.0,9.083203769184664e-07,1.4495698771930075e-05
64600.0,8.874488370119735e-07,1.3103349050959226e-05
65000.0,8.683528121022746e-07,1.2314911114461613e-05
65400.0,8.491079330836532e-07,1.2081866809063266e-05
65800.0,8.317612801943595e-07,1.220523134952348e-05
66200.0,8.129531302309745e-07,1.240563448661503e-05
66600.0,7.956512016183161e-07,1.264592031711616e-05
67000.0,7.789443040075855e-07,1.2710099790391269e-05
67400.0,7.615741265827435e-07,1.2676806708953883e-05
67800.0,7.455844707372933e-07,1.2489897724006986e-05
68200.0,7.297032828912132e-07,1.2308853989021566e-05
68600.0,7.147346925826052e-07,1.2155252847765269e-05
69000.0,6.992616622843332e-07,1.2158530066108253e-05
69400.0,6.846694429575892e-07,1.2298136080634132e-05
69800.0,6.705054760415891e-07,1.2544411189920994e-05
70200.0,6.56245787979897e-07,1.3034862915595234e-05
70600.0,6.430768526018483e-07,1.3620250176433033e-05
71000.0,6.297509251035727e-07,1.438213420852556e-05
71400.0,6.170390679306274e-07,1.533299680948656e-05
71800.0,6.043244319087123e-07,1.6367086218490038e-05
72200.0,5.920979193449696e-07,1.7715439736680285e-05
72600.0,5.8005835701465e-07,1.9208662767922412e-05
73000.0,5.685254149386224e-07,2.0928898077651542e-05
73400.0,5.570050255311006e-07,2.310037394677269e-05
73800.0,5.461079419671843e-07,2.543647690139422e-05
74200.0,5.348915371166401e-07,2.882210340994886e-05
74600.0,5.232304904283303e-07,3.2542960676833495e-05
75000.0,5.125406018501231e-07,3.702576358298358e-05
75400.0,5.033862975953792e-07,4.1113807289938326e-05
75800.0,4.944431581625696e-07,4.4916278177228995e-05
76200.0,4.848713486629054e-07,4.584242481083909e-05
76600.0,4.757407368152523e-07,4.611323765084938e-05
77000.0,4.6669651895662836e-07,4.507551445687702e-05
77400.0,4.5817735177318164e-07,4.425416519787028e-05
77800.0,4.5085506790669334e-07,4.3853443292050496e-05
78200.0,4.4302430455988544e-07,4.286213401635585e-05
78600.0,4.350120624341832e-07,4.140582765588176e-05
79000.0,4.2703498030129776e-07,3.8362162125045224e-05
79400.0,4.193990940833014e-07,3.4845026042624426e-05
79800.0,4.119667807320608e-07,3.095919493081378e-05
80200.0,4.0463340051408647e-07,2.7175148613731096e-05
80600.0,3.974612510872466e-07,2.4213232562930956e-05
81000.0,3.908935331273232e-07,2.153828667092432e-05
81400.0,3.8433848435331144e-07,1.9697104313033368e-05
81800.0,3.781811246377051e-07,1.81681005859677e-05
82200.0,3.7197736142617376e-07,1.7177130234854983e-05
82600.0,3.6666391484752607e-07,1.6456804798262124e-05
83000.0,3.608192499477623e-07,1.6024283997070345e-05
83400.0,3.548480436685503e-07,1.5807475227719986e-05
83800.0,3.488657836632267e-07,1.5762853171418624e-05
84200.0,3.433964953627086e-07,1.6101369813799366e-05
84600.0,3.380052223085838e-07,1.666017386322535e-05
85000.0,3.326811606715816e-07,1.762697371159367e-05
85400.0,3.293369543999049e-07,1.875485412799934e-05
85800.0,3.249255001152818e-07,1.9143547876980447e-05
86200.0,3.2071918082274583e-07,1.9255181118008233e-05
86600.0,3.164286049751432e-07,1.791682709467948e-05
87000.0,3.1308514093439725e-07,1.6125201137492745e-05
87400.0,3.0907414857153735e-07,1.4255252630984239e-05
87800.0,3.0572505564871774e-07,1.2383040925822882e-05
88200.0,3.017473055599574e-07,1.101308435335424e-05
88600.0,2.975176183499877e-07,9.822129348470454e-06
89000.0,2.9401143272721085e-07,8.952511368214254e-06
89400.0,2.8993766168186263e-07,8.224732111796623e-06
89800.0,2.8655211666419515e-07,7.668861422572114e-06
90200.0,2.8269599468963843e-07,7.206683139062869e-06
90600.0,2.7977375912035756e-07,6.840187491149623e-06
91000.0,2.760753252647035e-07,6.536491611510355e-06
91400.0,2.7268052839465863e-07,6.27837469309962e-06
91800.0,2.6879532083481184e-07,6.063895773032088e-06
92200.0,2.654698521312024e-07,5.874667263661203e-06
92600.0,2.6243306577930737e-07,5.720346515319067e-06
93000.0,2.5873195482408813e-07,5.5758780755715385e-06
93400.0,2.5536696613294933e-07,5.458124515709813e-06
93800.0,2.520776832951307e-07,5.344410751339556e-06
94200.0,2.4831878157310616e-07,5.251636743740445e-06
94600.0,2.4521093712178393e-07,5.1608340620193605e-06
95000.0,2.417413500512076e-07,5.087124066468642e-06
95400.0,2.385781453036782e-07,5.015566488028857e-06
95800.0,2.354578070634585e-07,4.9548881418140426e-06
96200.0,2.3183234934441472e-07,4.897755992886556e-06
96600.0,2.289408268106323e-07,4.848103608907719e-06
97000.0,2.257855690995725e-07,4.803686090132084e-06
97400.0,2.2270356825235256e-07,4.763429868678409e-06
97800.0,2.1989957998976323e-07,4.731254204917217e-06
98200.0,2.166620302754897e-07,4.699754611516204e-06
98600.0,2.139099352225077e-07,4.678625098653541e-06
99000.0,2.111279223904854e-07,4.657615705006159e-06
99400.0,2.081399984859315e-07,4.644879443316375e-06
99800.0,2.057085389206343e-07,4.634778807611743e-06
100000.0,2.0355764367131147e-07,4.628786052461197e-06
100900.0,1.9822992550297983e-07,4.633006757244669e-06
101900.0,1.9207769506220722e-07,4.654143629446975e-06
102800.0,1.8676853714098978e-07,4.715571858753388e-06
103800.0,1.810984709302463e-07,4.804304422068881e-06
104700.0,1.761975467358485e-07,4.956381022731503e-06
105700.0,1.7073786507715095e-07,5.190830996787955e-06
106700.0,1.6555776820426902e-07,5.565287876935299e-06
107600.0,1.6104863234490034e-07,6.010332531886245e-06
108600.0,1.5611240618114602e-07,6.7770698434594085e-06
109600.0,1.5137465392564756e-07,8.2647236893385e-06
110700.0,1.4640061057042436e-07,1.1508867757969399e-05
111700.0,1.4197407878320448e-07,2.1359321480492156e-05
112700.0,1.3776019832465123e-07,2.9609013277169583e-05
113800.0,1.3299659256816766e-07,2.2180524689100986e-05
114800.0,1.288047573885346e-07,1.5577028265486706e-05
115900.0,1.2419956942855638e-07,1.1582697561891562e-05
116900.0,1.2004253361455593e-07,1.0204631884700205e-05
118000.0,1.1534276148462782e-07,1.0334748267718096e-05
119100.0,1.1057088919732551e-07,1.118512122378309e-05
120200.0,1.0615221765613008e-07,1.1436521488288689e-05
121300.0,1.0236539468330695e-07,1.0646271468941933e-05
122500.0,9.82355003953464e-08,1.0056584297874338e-05
123600.0,9.478507236402424e-08,1.0509589220618413e-05
124700.0,9.129234887117885e-08,1.2067270543519933e-05
125900.0,8.773731988470566e-08,1.3507027775627943e-05
127100.0,8.430914658618368e-08,1.2574728865916698e-05
128200.0,8.125832058951248e-08,1.0188945162897678e-05
129400.0,7.816365665526189e-08,8.31553559544346e-06
130600.0,7.536870773949965e-08,7.268364909401661e-06
131800.0,7.291400293195163e-08,6.857213633862611e-06
133000.0,7.067091906541305e-08,6.934726261171523e-06
134300.0,6.83205508230754e-08,7.185142710473892e-06
135500.0,6.612556637618906e-08,6.914575260189152e-06
136800.0,6.406439898629952e-08,6.16934750560686e-06
138000.0,6.226347576189169e-08,5.591979045715986e-06
139300.0,6.036710512280884e-08,5.300178208643899e-06
140600.0,5.8408960633036324e-08,5.302532904032143e-06
